Time (s),Value 1,Value 2,Value 3,Value 4
4.154399633407593,3.36,11.39,15.00,16.78
4.170398473739624,3.36,11.39,15.00,16.78
4.18639874458313,2.11,10.04,15.00,24.00
4.202399253845215,2.11,10.04,15.00,24.00
4.218400478363037,2.11,10.04,15.00,24.00
4.233399868011475,2.11,10.04,15.00,24.00
4.249401092529297,2.11,10.04,15.00,24.00
4.264401912689209,2.11,10.04,15.00,24.00
4.2793989181518555,2.11,10.04,15.00,24.00
4.2964019775390625,2.11,10.04,15.00,24.00
4.310399293899536,2.11,10.04,15.00,24.00
4.325400352478027,2.11,10.04,15.00,24.49
4.341400384902954,2.11,10.04,15.00,24.49
4.357400178909302,2.11,10.04,15.00,24.49
4.37239933013916,2.11,10.04,15.00,24.49
4.388399124145508,2.11,10.04,15.00,24.49
4.403398513793945,2.11,10.04,15.00,24.49
4.42039942741394,2.11,10.04,15.00,24.49
4.43539834022522,2.11,10.04,15.00,24.49
4.45039963722229,2.11,10.04,15.00,24.49
4.4663987159729,2.11,10.04,15.00,24.99
4.481402158737183,2.11,10.04,15.00,24.99
4.497402667999268,2.11,10.04,15.00,24.99
4.512401819229126,2.11,10.04,15.00,24.99
4.52739953994751,0.91,8.75,15.00,24.99
4.54339861869812,0.91,8.75,15.00,24.99
4.558400392532349,0.91,8.75,15.00,24.99
4.574402809143066,0.91,8.75,15.00,24.99
4.590398550033569,0.91,8.75,15.00,24.99
4.6053996086120605,0.91,8.75,15.00,32.08
4.621400833129883,0.91,8.75,15.00,32.08
4.636399507522583,0.91,8.75,15.00,32.08
4.6523988246917725,0.91,8.75,15.00,32.08
4.66839861869812,0.91,8.75,15.00,32.08
4.683399677276611,1.75,9.65,15.00,32.08
4.699438095092773,1.75,9.65,15.00,32.08
4.715401649475098,1.75,9.65,15.00,32.08
4.72939920425415,1.75,9.65,15.00,32.08
4.745399236679077,1.75,9.65,15.00,28.11
4.761401176452637,1.75,9.65,15.00,28.11
4.777401447296143,1.75,9.65,15.00,28.11
4.79340124130249,1.75,9.65,15.00,28.11
4.809400320053101,1.75,9.65,15.00,28.11
4.825401544570923,1.75,9.65,15.00,28.11
4.839399814605713,1.75,9.65,15.00,28.11
4.854400396347046,1.75,9.65,15.00,28.11
4.870399475097656,1.75,9.65,15.00,28.11
4.886399984359741,1.75,9.65,15.00,28.64
4.903402328491211,1.75,9.65,15.00,28.64
4.919403076171875,1.75,9.65,15.00,28.64
4.934401512145996,1.75,9.65,15.00,28.64
4.949401378631592,1.75,9.65,15.00,28.64
4.964399576187134,1.75,9.65,15.00,28.64
4.98039984703064,1.75,9.65,15.00,28.64
4.997401714324951,1.75,9.65,15.00,28.64
5.012401342391968,1.75,9.65,15.00,28.64
5.028399705886841,1.75,9.65,15.00,29.18
5.045400619506836,1.75,9.65,15.00,29.18
5.060401916503906,1.75,9.65,15.00,29.18
5.075400114059448,1.75,9.65,15.00,29.18
5.090402364730835,1.75,9.65,15.00,29.18
5.105398416519165,1.75,9.65,15.00,29.18
5.122403144836426,1.75,9.65,15.00,29.18
5.137399435043335,1.75,9.65,15.00,29.18
5.152401447296143,1.75,9.65,15.00,29.18
5.168400049209595,1.75,9.65,15.00,29.71
5.1837780475616455,1.75,9.65,15.00,29.71
5.198724269866943,1.75,9.65,15.00,29.71
5.214724779129028,1.75,9.65,15.00,29.71
5.231726169586182,1.75,9.65,15.00,29.71
5.246723413467407,1.75,9.65,15.00,29.71
5.262425899505615,1.75,9.65,15.00,29.71
5.278442144393921,1.75,9.65,15.00,29.71
5.292448282241821,1.75,9.65,15.00,29.71
5.308450222015381,1.75,9.65,15.00,30.25
5.3224475383758545,1.75,9.65,15.00,30.25
5.3394505977630615,1.75,9.65,15.00,30.25
5.353447437286377,1.75,9.65,15.00,30.25
5.369448184967041,1.75,9.65,15.00,30.25
5.385448694229126,1.75,9.65,15.00,30.25
5.402449369430542,1.75,9.65,15.00,30.25
5.416447639465332,1.75,9.65,15.00,30.25
5.43144965171814,1.75,9.65,15.00,30.25
5.447448492050171,1.75,9.65,15.00,30.78
5.463448524475098,1.75,9.65,15.00,30.78
5.478448390960693,1.75,9.65,15.00,30.78
5.494447469711304,1.75,9.65,15.00,30.78
5.510449171066284,1.75,9.65,15.00,30.78
5.526448965072632,1.75,9.65,15.00,30.78
5.542450189590454,1.75,9.65,15.00,30.78
5.556448459625244,1.75,9.65,15.00,30.78
5.5724475383758545,1.75,9.65,15.00,30.78
5.588447570800781,1.75,9.65,15.00,31.32
5.605449438095093,1.75,9.65,15.00,31.32
5.621449708938599,1.75,9.65,15.00,31.32
5.636448621749878,1.75,9.65,15.00,31.32
5.652451515197754,2.73,10.71,15.00,31.32
5.666449069976807,2.73,10.71,15.00,31.32
5.682447910308838,2.73,10.71,15.00,31.32
5.698451519012451,2.73,10.71,15.00,31.32
5.7144505977630615,1.88,9.80,15.00,31.32
5.729447364807129,1.88,9.80,15.00,31.10
5.746450185775757,1.88,9.80,15.00,31.10
5.762452125549316,1.88,9.80,15.00,31.10
5.777449131011963,3.32,11.34,15.00,31.10
5.791489124298096,3.32,11.34,15.00,31.10
5.80845046043396,3.32,11.34,15.00,31.10
5.824451684951782,3.32,11.34,15.00,31.10
5.8404505252838135,3.32,11.34,15.00,31.10
5.854448318481445,3.32,11.34,15.00,31.10
5.870447158813477,3.32,11.34,15.00,23.74
5.886450529098511,3.32,11.34,15.00,23.74
5.900450706481934,1.84,9.75,15.00,23.74
5.916447639465332,1.84,9.75,15.00,23.74
5.931447267532349,1.84,9.75,15.00,23.74
5.946450710296631,1.84,9.75,15.00,23.74
5.962449312210083,0.91,8.75,15.00,23.74
5.977448463439941,0.91,8.75,15.00,23.74
5.9934492111206055,0.91,8.75,15.00,23.74
6.00844931602478,0.91,8.75,15.00,37.33
6.023453950881958,0.91,8.75,15.00,37.33
6.039448976516724,0.91,8.75,15.00,37.33
6.055448770523071,0.91,8.75,15.00,37.33
6.071448087692261,0.91,8.75,15.00,37.33
6.08744740486145,0.91,8.75,15.00,37.33
6.104449987411499,0.91,8.75,15.00,37.33
6.118447780609131,0.91,8.75,15.00,37.33
6.1334474086761475,0.91,8.75,15.00,37.33
6.150450706481934,1.73,9.63,15.00,33.45
6.165450572967529,1.73,9.63,15.00,33.45
6.180447340011597,1.73,9.63,15.00,33.45
6.196448564529419,1.73,9.63,15.00,33.45
6.213450193405151,1.73,9.63,15.00,33.45
6.228447437286377,1.73,9.63,15.00,33.45
6.2444517612457275,1.73,9.63,15.00,33.45
6.258448600769043,1.73,9.63,15.00,33.45
6.274447917938232,1.73,9.63,15.00,33.45
6.29044771194458,1.73,9.63,15.00,33.99
6.306450605392456,1.73,9.63,15.00,33.99
6.322451114654541,1.73,9.63,15.00,33.99
6.338449001312256,1.73,9.63,15.00,33.99
6.353448390960693,1.73,9.63,15.00,33.99
6.36945104598999,1.73,9.63,15.00,33.99
6.384450674057007,1.73,9.63,15.00,33.99
6.400450706481934,1.73,9.63,15.00,33.99
6.416449785232544,1.73,9.63,15.00,33.99
6.43244743347168,1.73,9.63,15.00,34.52
6.448448657989502,1.73,9.63,15.00,34.52
6.463447570800781,1.73,9.63,15.00,34.52
6.478448152542114,1.73,9.63,15.00,34.52
6.493447780609131,1.73,9.63,15.00,34.52
6.509450912475586,1.73,9.63,15.00,34.52
6.524483919143677,1.73,9.63,15.00,34.52
6.540447473526001,1.73,9.63,15.00,34.52
6.555450201034546,0.93,8.77,15.00,34.52
6.572451114654541,0.93,8.77,15.00,39.48
6.5864479541778564,0.93,8.77,15.00,39.48
6.601450204849243,0.93,8.77,15.00,39.48
6.617449045181274,0.93,8.77,15.00,39.48
6.633448600769043,0.93,8.77,15.00,39.48
6.64844822883606,1.90,9.81,15.00,39.48
6.664448976516724,1.90,9.81,15.00,39.48
6.680447816848755,1.90,9.81,15.00,39.48
6.696450233459473,1.90,9.81,15.00,39.48
6.710448265075684,1.90,9.81,15.00,34.75
6.725447416305542,1.90,9.81,15.00,34.75
6.741448163986206,0.74,8.56,15.00,34.75
6.7574779987335205,0.74,8.56,15.00,34.75
6.774449586868286,0.74,8.56,15.00,34.75
6.7894487380981445,0.74,8.56,15.00,34.75
6.805488586425781,2.06,9.99,15.00,34.75
6.820448160171509,2.06,9.99,15.00,34.75
6.836450815200806,3.30,11.32,15.00,34.75
6.851485252380371,3.30,11.32,15.00,27.61
6.8674476146698,3.30,11.32,15.00,27.61
6.883450508117676,3.30,11.32,15.00,27.61
6.8994505405426025,3.30,11.32,15.00,27.61
6.914447546005249,3.30,11.32,15.00,27.61
6.929447650909424,2.20,10.14,15.00,27.61
6.945450305938721,2.20,10.14,15.00,27.61
6.959449768066406,2.20,10.14,15.00,27.61
6.9764509201049805,2.20,10.14,15.00,27.61
6.99144721031189,2.20,10.14,15.00,34.00
7.007449626922607,2.20,10.14,15.00,34.00
7.022469520568848,2.20,10.14,15.00,34.00
7.038486003875732,2.20,10.14,15.00,34.00
7.053449392318726,2.20,10.14,15.00,34.00
7.068447113037109,2.20,10.14,15.00,34.00
7.0844480991363525,2.20,10.14,15.00,34.00
7.101450681686401,2.20,10.14,15.00,34.00
7.117449760437012,2.20,10.14,15.00,34.00
7.132447957992554,2.20,10.14,15.00,34.49
7.148448944091797,2.20,10.14,15.00,34.49
7.164448022842407,2.20,10.14,15.00,34.49
7.180451393127441,2.20,10.14,15.00,34.49
7.19444727897644,2.20,10.14,15.00,34.49
7.2104480266571045,2.20,10.14,15.00,34.49
7.226447343826294,2.20,10.14,15.00,34.49
7.242448806762695,2.20,10.14,15.00,34.49
7.258448123931885,2.20,10.14,15.00,34.49
7.27344822883606,2.20,10.14,15.00,34.98
7.289449691772461,2.20,10.14,15.00,34.98
7.303447723388672,2.20,10.14,15.00,34.98
7.319448232650757,2.20,10.14,15.00,34.98
7.335449934005737,2.20,10.14,15.00,34.98
7.352450370788574,2.20,10.14,15.00,34.98
7.368450403213501,2.20,10.14,15.00,34.98
7.3844499588012695,2.20,10.14,15.00,34.98
7.399447917938232,2.20,10.14,15.00,34.98
7.414449691772461,2.20,10.14,15.00,35.46
7.429447412490845,2.20,10.14,15.00,35.46
7.4454505443573,2.20,10.14,15.00,35.46
7.46148419380188,2.20,10.14,15.00,35.46
7.477449655532837,2.20,10.14,15.00,35.46
7.492448329925537,2.20,10.14,15.00,35.46
7.507448434829712,2.20,10.14,15.00,35.46
7.522449254989624,1.15,9.00,15.00,35.46
7.53744912147522,1.15,9.00,15.00,35.46
7.553448438644409,1.15,9.00,15.00,41.73
7.569447755813599,1.15,9.00,15.00,41.73
7.585450887680054,1.15,9.00,15.00,41.73
7.600447177886963,1.15,9.00,15.00,41.73
7.616450309753418,2.22,10.16,15.00,41.73
7.632464170455933,2.22,10.16,15.00,41.73
7.647449254989624,2.22,10.16,15.00,41.73
7.662450075149536,2.22,10.16,15.00,41.73
7.677447319030762,2.22,10.16,15.00,41.73
7.693448305130005,2.22,10.16,15.00,36.42
7.709447622299194,2.22,10.16,15.00,36.42
7.725448846817017,2.22,10.16,15.00,36.42
7.742450714111328,2.22,10.16,15.00,36.42
7.757448673248291,2.22,10.16,15.00,36.42
7.771452903747559,2.22,10.16,15.00,36.42
7.788451671600342,2.22,10.16,15.00,36.42
7.80344820022583,2.22,10.16,15.00,36.42
7.818448066711426,2.22,10.16,15.00,36.42
7.834448575973511,2.22,10.16,15.00,36.91
7.850448131561279,2.22,10.16,15.00,36.91
7.865447521209717,2.22,10.16,15.00,36.91
7.880449056625366,2.22,10.16,15.00,36.91
7.895447254180908,2.22,10.16,15.00,36.91
7.911447525024414,2.22,10.16,15.00,36.91
7.928448915481567,2.22,10.16,15.00,36.91
7.94348669052124,2.22,10.16,15.00,36.91
7.959451198577881,2.22,10.16,15.00,36.91
7.975448369979858,2.22,10.16,15.00,37.39
7.991461277008057,2.22,10.16,15.00,37.39
8.006449222564697,2.22,10.16,15.00,37.39
8.02245044708252,2.22,10.16,15.00,37.39
8.037449836730957,2.22,10.16,15.00,37.39
8.05244755744934,2.22,10.16,15.00,37.39
8.06945252418518,2.22,10.16,15.00,37.39
8.08444857597351,2.22,10.16,15.00,37.39
8.100449085235596,2.22,10.16,15.00,37.39
8.11544942855835,2.22,10.16,15.00,37.88
8.12944746017456,2.22,10.16,15.00,37.88
8.145490169525146,2.22,10.16,15.00,37.88
8.161449670791626,2.22,10.16,15.00,37.88
8.177490472793579,2.22,10.16,15.00,37.88
8.194451570510864,2.22,10.16,15.00,37.88
8.210450172424316,2.22,10.16,15.00,37.88
8.225450038909912,2.22,10.16,15.00,37.88
8.239450931549072,2.22,10.16,15.00,37.88
8.255450010299683,2.22,10.16,15.00,38.36
8.27044939994812,3.17,11.18,15.00,38.36
8.287425994873047,3.17,11.18,15.00,38.36
8.30316948890686,3.17,11.18,15.00,38.36
8.317117929458618,3.17,11.18,15.00,38.36
8.334118843078613,3.17,11.18,15.00,38.36
8.34811806678772,3.17,11.18,15.00,38.36
8.36311650276184,3.17,11.18,15.00,38.36
8.378656148910522,3.17,11.18,15.00,38.36
8.394554615020752,1.99,9.91,15.00,40.12
8.410562992095947,1.99,9.91,15.00,40.12
8.424559593200684,1.99,9.91,15.00,40.12
8.440560102462769,1.99,9.91,15.00,40.12
8.455559015274048,1.99,9.91,15.00,40.12
8.471563816070557,1.99,9.91,15.00,40.12
8.486559629440308,1.99,9.91,15.00,40.12
8.502559900283813,1.99,9.91,15.00,40.12
8.517561674118042,1.99,9.91,15.00,40.12
8.533559083938599,1.99,9.91,15.00,40.63
8.55056095123291,3.24,11.25,15.00,40.63
8.564558744430542,3.24,11.25,15.00,40.63
8.579558849334717,3.24,11.25,15.00,40.63
8.594559907913208,3.24,11.25,15.00,40.63
8.610558986663818,3.24,11.25,15.00,40.63
8.626561641693115,3.24,11.25,15.00,40.63
8.641560316085815,3.24,11.25,15.00,40.63
8.657558917999268,3.24,11.25,15.00,40.63
8.673559665679932,3.24,11.25,15.00,34.28
8.689561128616333,3.24,11.25,15.00,34.28
8.703561305999756,3.24,11.25,15.00,34.28
8.71956205368042,3.24,11.25,15.00,34.28
8.735559701919556,3.24,11.25,15.00,34.28
8.750559329986572,3.24,11.25,15.00,34.28
8.766560077667236,3.24,11.25,15.00,34.28
8.782559156417847,3.24,11.25,15.00,34.28
8.798559665679932,3.24,11.25,15.00,34.28
8.81355881690979,3.24,11.25,15.00,34.65
8.829562187194824,3.24,11.25,15.00,34.65
8.844561100006104,3.24,11.25,15.00,34.65
8.861562728881836,3.24,11.25,15.00,34.65
8.87756061553955,3.24,11.25,15.00,34.65
8.89155888557434,2.27,10.21,15.00,34.65
8.907558917999268,2.27,10.21,15.00,34.65
8.922560930252075,2.27,10.21,15.00,34.65
8.938562154769897,2.27,10.21,15.00,34.65
8.95456075668335,2.27,10.21,15.00,40.36
8.969560623168945,2.27,10.21,15.00,40.36
8.985558986663818,2.27,10.21,15.00,40.36
9.00055980682373,2.27,10.21,15.00,40.36
9.016560077667236,2.27,10.21,15.00,40.36
9.033561706542969,2.27,10.21,15.00,40.36
9.047559261322021,2.27,10.21,15.00,40.36
9.06260061264038,2.27,10.21,15.00,40.36
9.078562021255493,2.27,10.21,15.00,40.36
9.094558954238892,2.27,10.21,15.00,40.84
9.109561443328857,2.27,10.21,15.00,40.84
9.125559329986572,2.27,10.21,15.00,40.84
9.141560792922974,2.27,10.21,15.00,40.84
9.156559705734253,2.27,10.21,15.00,40.84
9.172560930252075,2.27,10.21,15.00,40.84
9.187559127807617,2.27,10.21,15.00,40.84
9.203560590744019,2.27,10.21,15.00,40.84
9.218560218811035,2.27,10.21,15.00,40.84
9.234560489654541,2.27,10.21,15.00,41.32
9.250563383102417,2.27,10.21,15.00,41.32
9.26555871963501,2.27,10.21,15.00,41.32
9.280559778213501,2.27,10.21,15.00,41.32
9.295560598373413,2.27,10.21,15.00,41.32
9.311559677124023,2.27,10.21,15.00,41.32
9.328561067581177,2.27,10.21,15.00,41.32
9.343559503555298,2.27,10.21,15.00,41.32
9.358562707901001,2.27,10.21,15.00,41.32
9.37456226348877,2.27,10.21,15.00,41.80
9.390561819076538,2.27,10.21,15.00,41.80
9.404560804367065,2.27,10.21,15.00,41.80
9.420560836791992,2.27,10.21,15.00,41.80
9.436599493026733,2.27,10.21,15.00,41.80
9.45356273651123,2.27,10.21,15.00,41.80
9.469564199447632,2.27,10.21,15.00,41.80
9.484560489654541,2.27,10.21,15.00,41.80
9.49956226348877,2.27,10.21,15.00,41.80
9.514561414718628,2.27,10.21,15.00,42.27
9.529560327529907,2.27,10.21,15.00,42.27
9.545559883117676,2.27,10.21,15.00,42.27
9.562561273574829,2.27,10.21,15.00,42.27
9.577560663223267,2.27,10.21,15.00,42.27
9.593560218811035,2.27,10.21,15.00,42.27
9.609560012817383,3.03,11.03,15.00,42.27
9.625560283660889,3.03,11.03,15.00,42.27
9.639558792114258,3.03,11.03,15.00,42.27
9.655561685562134,3.03,11.03,15.00,38.58
9.670559883117676,3.03,11.03,15.00,38.58
9.686558723449707,3.03,11.03,15.00,38.58
9.702563524246216,3.03,11.03,15.00,38.58
9.717559576034546,3.03,11.03,15.00,38.58
9.733559131622314,3.03,11.03,15.00,38.58
9.748558759689331,3.03,11.03,15.00,38.58
9.763560771942139,3.03,11.03,15.00,38.58
9.779558897018433,3.03,11.03,15.00,38.58
9.795559644699097,3.03,11.03,15.00,38.98
9.811562299728394,3.03,11.03,15.00,38.98
9.82756233215332,3.03,11.03,15.00,38.98
9.844564199447632,3.03,11.03,15.00,38.98
9.859563112258911,3.03,11.03,15.00,38.98
9.87355899810791,3.03,11.03,15.00,38.98
9.889559030532837,3.03,11.03,15.00,38.98
9.90656304359436,3.03,11.03,15.00,38.98
9.921559572219849,3.03,11.03,15.00,38.98
9.937563180923462,3.03,11.03,15.00,39.37
9.953563213348389,3.03,11.03,15.00,39.37
9.969560623168945,3.03,11.03,15.00,39.37
9.984561443328857,3.03,11.03,15.00,39.37
9.999558925628662,3.03,11.03,15.00,39.37
10.015559673309326,3.03,11.03,15.00,39.37
10.031559705734253,3.03,11.03,15.00,39.37
10.04755973815918,3.91,11.98,15.00,39.37
10.063562154769897,3.91,11.98,15.00,39.37
10.078561544418335,3.91,11.98,15.00,34.91
10.093559741973877,3.91,11.98,15.00,34.91
10.10859990119934,3.09,11.09,15.00,34.91
10.124562501907349,3.09,11.09,15.00,34.91
10.140562057495117,3.09,11.09,15.00,34.91
10.155559062957764,3.09,11.09,15.00,34.91
10.17155909538269,3.09,11.09,15.00,34.91
10.187560558319092,3.09,11.09,15.00,34.91
10.203560590744019,3.09,11.09,15.00,34.91
10.218559980392456,3.09,11.09,15.00,39.75
10.23457646369934,3.09,11.09,15.00,39.75
10.249561309814453,3.09,11.09,15.00,39.75
10.265561580657959,3.09,11.09,15.00,39.75
10.280559539794922,3.09,11.09,15.00,39.75
10.296558856964111,3.09,11.09,15.00,39.75
10.312562942504883,3.09,11.09,15.00,39.75
10.32856011390686,3.09,11.09,15.00,39.75
10.343558549880981,3.09,11.09,15.00,39.75
10.35956072807312,3.09,11.09,15.00,40.14
10.375560522079468,3.09,11.09,15.00,40.14
10.39155888557434,3.09,11.09,15.00,40.14
10.407558917999268,3.09,11.09,15.00,40.14
10.42255973815918,3.09,11.09,15.00,40.14
10.43856143951416,3.09,11.09,15.00,40.14
10.452558994293213,3.09,11.09,15.00,40.14
10.46856164932251,3.09,11.09,15.00,40.14
10.483559370040894,3.09,11.09,15.00,40.14
10.499562501907349,3.09,11.09,15.00,40.53
10.515561819076538,3.09,11.09,15.00,40.53
10.529559135437012,3.09,11.09,15.00,40.53
10.546561479568481,3.09,11.09,15.00,40.53
10.560563802719116,3.09,11.09,15.00,40.53
10.576563358306885,3.09,11.09,15.00,40.53
10.593562126159668,3.09,11.09,15.00,40.53
10.608564138412476,3.09,11.09,15.00,40.53
10.62456202507019,3.09,11.09,15.00,40.53
10.640562057495117,3.09,11.09,15.00,40.92
10.655561208724976,3.09,11.09,15.00,40.92
10.671562910079956,3.09,11.09,15.00,40.92
10.685561180114746,3.09,11.09,15.00,40.92
10.701563596725464,3.09,11.09,15.00,40.92
10.716562509536743,3.09,11.09,15.00,40.92
10.732561349868774,3.09,11.09,15.00,40.92
10.74856185913086,3.09,11.09,15.00,40.92
10.763562202453613,3.09,11.09,15.00,40.92
10.779561042785645,3.09,11.09,15.00,41.31
10.79556131362915,3.09,11.09,15.00,41.31
10.810563087463379,3.09,11.09,15.00,41.31
10.826560974121094,3.09,11.09,15.00,41.31
10.842562198638916,3.09,11.09,15.00,41.31
10.85756254196167,2.32,10.26,15.00,41.31
10.874562740325928,2.32,10.26,15.00,41.31
10.888563394546509,2.32,10.26,15.00,41.31
10.903563022613525,2.32,10.26,15.00,41.31
10.91956353187561,2.32,10.26,15.00,45.94
